,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
0,"$5,322.30","$3,185.70","$3,064.18","$3,018.61","$3,974.01","1,132.50",0.00,0.00,"6,454.80","5,322.30","$176,830","17,683","16,954",,2-99,27001,1036  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1008
0,"$5,322.30","$3,185.70","$3,064.18","$3,018.61","$3,974.01","1,132.50",0.00,0.00,"6,454.80","5,322.30","$176,830","17,683","16,954",,2-99,27001,1036  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1009
0,"$4,649.93","$2,716.92","$2,612.81","$2,577.30","$3,455.25","1,132.50",0.00,0.00,"5,782.43","4,649.93","$158,410","15,841","16,954",,2-99,27001,1036  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1010
0,"$3,743.93","$1,437.05","$2,612.81","$2,577.30","$3,455.25","1,132.50",0.00,906.00,"5,782.43","3,743.93","$158,410","15,841","16,954",,2-99,27001,1038  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1011
0,"$4,649.93","$2,716.92","$2,612.81","$2,577.30","$3,455.25","1,132.50",0.00,0.00,"5,782.43","4,649.93","$158,410","15,841","16,954",,2-99,27001,1036  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1012
0,"$4,380.85","$2,529.30","$2,432.29","$2,400.65","$3,247.92","1,132.50",0.00,0.00,"5,513.35","4,380.85","$151,040","15,104","16,954",,2-99,27001,1040  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1013
0,"$5,513.35","$2,529.30","$2,432.29","$2,400.65","$3,247.92",0.00,0.00,0.00,"5,513.35","5,513.35","$151,040","15,104","16,954",,2-99,27001,1036  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1014
0,"$4,380.85","$2,529.30","$2,432.29","$2,400.65","$3,247.92","1,132.50",0.00,0.00,"5,513.35","4,380.85","$151,040","15,104","16,954",,2-99,27001,1040  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1015
0,"$4,380.85","$2,529.30","$2,432.29","$2,400.65","$3,247.92","1,132.50",0.00,0.00,"5,513.35","4,380.85","$151,040","15,104","16,954",,2-99,27001,1042  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1016
0,"$5,513.35","$3,845.00","$3,700.89","$3,619.75","$3,247.92",0.00,0.00,0.00,"5,513.35","5,513.35","$151,040","15,104","16,954",,2-99,27001,1042  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1017
0,"$4,380.85","$2,529.30","$2,432.29","$2,400.65","$3,247.92","1,132.50",0.00,0.00,"5,513.35","4,380.85","$151,040","15,104","16,954",,2-99,27001,1042  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1018
0,"$5,725.69","$3,467.40","$3,335.15","$3,283.77","$4,285.58","1,132.50",0.00,0.00,"6,858.19","5,725.69","$187,880","18,788","16,954",,2-99,27001,1046  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1019
0,"$6,858.19","$4,783.10","$4,603.75","$4,502.87","$4,285.58",0.00,0.00,0.00,"6,858.19","6,858.19","$187,880","18,788","16,954",,2-99,27001,1046  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1020
0,"$2,071.34","$2,151.70","$2,066.55","$2,308.49","$3,567.68","1,132.50","2,748.35",906.00,"6,858.19","2,071.34","$187,880","18,788","16,954",,2-99,27001,1036  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1021
0,"$1,691.16",$653.25,$626.56,$634.54,"$1,173.19","1,132.50",0.00,0.00,"2,823.66","1,691.16","$77,370","7,737","16,954",,2-99,27001,1036  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1022
0,"$1,691.16",$653.25,$626.56,$634.54,"$1,173.19","1,132.50",0.00,0.00,"2,823.66","1,691.16","$77,370","7,737","16,954",,2-99,27001,1036  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1023
0,$672.03,$468.39,$450.86,$440.95,$518.47,0.00,0.00,0.00,672.03,672.03,"$18,420","1,842","16,954",,2-99,27001,1036  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1024
0,$672.03,$468.39,$450.86,$440.95,$518.47,0.00,0.00,0.00,672.03,672.03,"$18,420","1,842","16,954",,2-99,27001,1036  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-053-1025
0,"$3,441.55","$4,559.43","$4,388.47","$3,073.23","$2,861.26","1,132.50",0.00,0.00,"4,574.05","3,441.55","$125,310","12,531","9,790",,2-99,27001,1020  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1001
0,"$4,137.14","$2,808.23","$2,700.72","$2,663.25","$2,492.12",0.00,0.00,0.00,"4,137.14","4,137.14","$113,350","11,335","9,790",,2-99,27001,1020  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1002
0,"$3,004.64","$2,808.23","$2,700.72","$2,663.25","$2,492.12","1,132.50",0.00,0.00,"4,137.14","3,004.64","$113,350","11,335","9,790",,2-99,27001,1020  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1003
0,"$3,004.64","$2,808.23","$2,700.72","$2,663.25","$2,492.12","1,132.50",0.00,0.00,"4,137.14","3,004.64","$113,350","11,335","9,790",,2-99,27001,1020  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1004
0,"$8,016.40","$7,803.81","$7,509.10","$7,366.17","$6,728.30","1,132.50",0.00,0.00,"9,148.90","8,016.40","$250,640","25,064","9,790",,2-99,27001,1020 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1005
0,"$4,137.14","$4,123.93","$3,969.32","$2,663.25","$2,492.12",0.00,0.00,0.00,"4,137.14","4,137.14","$113,350","11,335","9,790",,2-99,27001,1020 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1006
0,"$3,004.64","$2,808.23","$2,700.72","$2,663.25","$2,492.12","1,132.50",0.00,0.00,"4,137.14","3,004.64","$113,350","11,335","9,790",,2-99,27001,1020 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1007
0,"$1,536.24","$1,528.97","$1,467.26","$2,697.62","$2,492.12","1,132.50",562.40,906.00,"4,137.14","1,536.24","$113,350","11,335","9,790",,2-99,27001,1020 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1008
0,"$3,004.64","$2,808.23","$2,700.72","$2,697.62","$2,492.12","1,132.50",0.00,0.00,"4,137.14","3,004.64","$113,350","11,335","9,790",,2-99,27001,1020 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1009
0,"$2,098.64","$1,755.67","$1,432.12","$1,687.97","$1,774.22","1,132.50",0.00,906.00,"4,137.14","2,098.64","$113,350","11,335","9,790",,2-99,27001,1020 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1010
0,"$3,004.64","$2,644.03","$2,542.65","$2,508.66","$2,492.12","1,132.50",0.00,0.00,"4,137.14","3,004.64","$113,350","11,335","9,790",,2-99,27001,1020 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-054-1011
0,"$10,793.74","$14,447.83","$13,906.27","$13,601.38","$18,111.76",0.00,0.00,0.00,"10,793.74","10,793.74","$295,690","29,569","7,040",,2-99,27001,324  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-316-055-1001
0,"$9,661.24","$13,132.13","$12,637.67","$12,382.28","$14,480.47","1,132.50",0.00,0.00,"10,793.74","9,661.24","$295,690","29,569","7,040",,2-99,27001,324  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-316-055-1002
0,"$9,661.24","$11,408.30","$10,978.46","$10,759.53","$14,480.47","1,132.50",0.00,0.00,"10,793.74","9,661.24","$295,690","29,569","7,040",,2-99,27001,324  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-316-055-1003
0,"$9,661.24","$14,447.83","$13,906.27","$13,601.38","$15,485.53","1,132.50",0.00,0.00,"10,793.74","9,661.24","$295,690","29,569","7,040",,2-99,27001,324  WISCOSNIN AVE,OAK PARK,60302,OAK PARK,16-07-316-055-1004
0,"$9,175.18","$9,933.67","$9,561.31","$9,351.72","$9,163.28",0.00,0.00,0.00,"9,175.18","9,175.18","$251,360","25,136","11,440",,2-99,27001,312  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-316-056-1001
0,"$7,136.68","$7,565.41","$7,277.83","$8,132.62","$9,163.28","1,132.50",0.00,906.00,"9,175.18","7,136.68","$251,360","25,136","11,440",,2-99,27001,312  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-316-056-1002
0,"$8,037.24","$8,612.18","$8,287.13","$8,127.25","$9,156.81","1,132.50",0.00,0.00,"9,169.74","8,037.24","$251,210","25,121","11,440",,2-99,27001,312  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-316-056-1003
0,"$8,042.68","$8,617.97","$8,292.71","$8,132.62","$9,163.28","1,132.50",0.00,0.00,"9,175.18","8,042.68","$251,360","25,136","11,440",,2-99,27001,312  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-316-056-1004
0,"$8,037.24","$8,612.18","$8,287.13","$8,127.25","$9,156.81","1,132.50",0.00,0.00,"9,169.74","8,037.24","$251,210","25,121","11,440",,2-99,27001,312  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-316-056-1005
0,"$8,042.68","$8,617.97","$9,561.31","$8,132.62","$9,163.28","1,132.50",0.00,0.00,"9,175.18","8,042.68","$251,360","25,136","11,440",,2-99,27001,312  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-316-056-1006
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1029  RANDOLPH ST,OAK PARK,60302,OAK PARK,16-07-316-057-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1034  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-058-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1019  RANDOLPH ST,OAK PARK,60302,OAK PARK,16-07-316-059-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1020  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-316-060-0000
0,"$15,958.06","$19,820.36","$19,075.18","$18,678.81","$2,477.33","1,132.50",0.00,0.00,"17,090.56","15,958.06","$468,190","46,819",956,"2,256",2-95,27001,331  CHESTNUT LN,OAK PARK,60302,OAK PARK,16-07-316-062-0000
0,"$16,422.38","$19,822.34","$19,077.08","$18,680.64","$2,578.27","1,132.50",0.00,0.00,"17,554.88","16,422.38","$480,900","48,090",957,"2,256",2-95,27001,329  CHESTNUT LN,OAK PARK,60302,OAK PARK,16-07-316-063-0000
0,"$16,731.22","$20,073.24","$20,587.22","$20,136.00","$2,604.83","1,132.50",0.00,0.00,"17,863.72","16,731.22","$489,360","48,936",960,"2,283",2-95,27001,327  CHESTNUT LN,OAK PARK,60302,OAK PARK,16-07-316-064-0000
0,"$16,600.52","$19,560.64","$18,825.26","$19,653.35","$2,516.38","1,132.50",0.00,0.00,"17,733.02","16,600.52","$485,780","48,578",932,"2,203",2-95,27001,325  CHESTNUT LN,OAK PARK,60302,OAK PARK,16-07-316-065-0000
0,"$16,724.31","$20,066.66","$19,312.28","$18,910.68","$2,602.82","1,132.50",0.00,0.00,"17,856.81","16,724.31","$489,180","48,918",956,"2,283",2-95,27001,323  CHESTNUT LN,OAK PARK,60302,OAK PARK,16-07-316-066-0000
0,"$16,344.24","$19,817.34","$19,072.26","$18,675.88","$2,576.69","1,132.50",0.00,0.00,"17,476.74","16,344.24","$478,750","47,875",954,"2,256",2-95,27001,321  CHESTNUT LN,OAK PARK,60302,OAK PARK,16-07-316-067-0000
0,"$17,473.46","$21,133.04","$20,340.86","$19,894.98","$2,576.69",0.00,0.00,0.00,"17,473.46","17,473.46","$478,660","47,866",954,"2,256",2-95,27001,319  CHESTNUT LN,OAK PARK,60302,OAK PARK,16-07-316-068-0000
0,"$16,571.76","$19,623.40","$18,887.80","$18,473.75",,0.00,0.00,0.00,"16,571.76","16,571.76","$453,970","45,397",803,"2,100",2-95,27001,1021  WALNUT WAY,OAK PARK,60302,OAK PARK,16-07-316-070-0000
0,"$15,492.26","$18,563.21","$17,865.06","$17,495.18",,"1,132.50",0.00,0.00,"16,624.76","15,492.26","$455,430","45,543",803,"2,128",2-95,27001,1023  WALNUT WAY,OAK PARK,60302,OAK PARK,16-07-316-071-0000
0,"$15,492.26","$18,563.21","$17,865.06","$14,729.17",,"1,132.50",0.00,0.00,"16,624.76","15,492.26","$455,430","45,543",803,"2,128",2-95,27001,1025  WALNUT WAY,OAK PARK,60302,OAK PARK,16-07-316-072-0000
0,"$15,439.26","$18,307.70","$17,619.20","$17,254.65",,"1,132.50",0.00,0.00,"16,571.76","15,439.26","$453,970","45,397",803,"2,100",2-95,27001,1027  WALNUT WAY,OAK PARK,60302,OAK PARK,16-07-316-073-0000
0,"$16,344.24","$19,817.34","$19,072.26","$15,731.51",,"1,132.50",0.00,0.00,"17,476.74","16,344.24","$478,770","47,877",956,"2,256",2-95,27001,318  PENNSYLVANIA WAY,OAK PARK,60302,OAK PARK,16-07-316-074-0000
0,"$16,349.79","$19,819.31","$19,074.16","$18,677.71",,"1,132.50",0.00,0.00,"17,482.29","16,349.79","$478,900","47,890",959,"2,256",2-95,27001,320  PENNSYLVANIA WAY,OAK PARK,60302,OAK PARK,16-07-316-075-0000
0,"$16,068.70","$20,065.21","$19,310.88","$18,909.22",,"1,132.50",0.00,0.00,"17,201.20","16,068.70","$471,210","47,121",959,"2,283",2-95,27001,322  PENNSYLVANIA WAY,OAK PARK,60302,OAK PARK,16-07-316-076-0000
0,"$16,508.91","$19,226.06","$18,503.17","$18,119.36",,"1,132.50",0.00,0.00,"17,641.41","16,508.91","$483,270","48,327",928,"2,193",2-95,27001,324  PENNSYLVANIA WAY,OAK PARK,60302,OAK PARK,16-07-316-077-0000
0,"$16,388.86","$20,061.79","$19,307.46","$18,906.05",,"1,132.50",0.00,0.00,"17,521.36","16,388.86","$479,980","47,998",953,"2,283",2-95,27001,326  PENNSYLVANIA WAY,OAK PARK,60302,OAK PARK,16-07-316-078-0000
0,"$16,187.62","$19,816.94","$19,071.88","$18,675.51",,"1,132.50",0.00,0.00,"17,320.12","16,187.62","$474,470","47,447",955,"2,256",2-95,27001,328  PENNSYLVANIA WAY,OAK PARK,60302,OAK PARK,16-07-316-079-0000
0,"$16,092.03","$19,818.13","$19,073.02","$18,676.61",,"1,132.50",0.00,0.00,"17,224.53","16,092.03","$471,850","47,185",957,"2,256",2-95,27001,330  PENNSYLVANIA WAY,OAK PARK,60302,OAK PARK,16-07-316-080-0000
0,"$16,260.32","$18,214.81","$17,529.77","$13,582.97",,"1,132.50",0.00,0.00,"17,392.82","16,260.32","$476,450","47,645",800,"2,090",2-95,27001,1026  CEDAR CT,OAK PARK,60302,OAK PARK,16-07-316-081-0000
0,"$16,130.76","$18,093.90","$17,413.44","$13,493.49",,"1,132.50",0.00,0.00,"17,263.26","16,130.76","$472,900","47,290",797,"2,077",2-95,27001,1024  CEDAR CT,OAK PARK,60302,OAK PARK,16-07-316-082-0000
0,"$16,151.49","$18,186.00","$17,502.11","$13,561.76",,"1,132.50",0.00,0.00,"17,283.99","16,151.49","$473,480","47,348",798,"2,087",2-95,27001,1022  CEDAR CT,OAK PARK,60302,OAK PARK,16-07-316-083-0000
0,"$15,027.48","$17,940.10","$17,265.39","$13,379.62",,"1,132.50",0.00,0.00,"16,159.98","15,027.48","$442,690","44,269",799,"2,060",2-95,27001,1020  CEDAR CT,OAK PARK,60302,OAK PARK,16-07-316-084-0000
0,$0.00,$0.00,$0.00,$0.00,,0.00,0.00,0.00,0.00,0.00,,2,"18,400",,1-00,27001,316  PENNSYLVANIA WAY,OAK PARK,60302,OAK PARK,16-07-316-085-0000
0,"$21,280.92","$21,653.53","$20,839.67","$21,623.66","$23,046.60",0.00,0.00,0.00,"21,280.92","21,280.92","$582,970","58,297","7,360","5,280",2-11,27001,306  HOME AVE,OAK PARK,60302,OAK PARK,16-07-317-002-0000
0,"$20,329.17","$17,945.49","$17,270.59","$16,913.67","$17,741.46","1,132.50",0.00,0.00,"21,461.67","20,329.17","$587,920","58,792","6,400","1,986",2-05,27001,308  HOME AVE,OAK PARK,60302,OAK PARK,16-07-317-003-0000
0,"$15,296.68","$15,445.00","$16,111.98","$17,260.75","$15,696.45","1,132.50",0.00,906.00,"17,335.18","15,296.68","$474,870","47,487","8,000","3,804",2-11,27001,312  HOME AVE,OAK PARK,60302,OAK PARK,16-07-317-004-0000
0,"$10,793.40","$14,305.08","$13,768.88","$11,272.65","$9,297.81",0.00,0.00,0.00,"10,793.40","10,793.40","$295,680","29,568","8,000","1,890",2-11,27001,316  HOME AVE,OAK PARK,60302,OAK PARK,16-07-317-005-0000
0,"$11,772.79","$12,268.11","$11,805.97","$11,568.89","$11,424.80","1,132.50",0.00,0.00,"12,905.29","11,772.79","$353,520","35,352","8,000","2,440",2-11,27001,320  HOME AVE,OAK PARK,60302,OAK PARK,16-07-317-006-0000
0,"$20,540.15","$19,669.98","$18,930.43","$20,634.00","$26,575.94","1,132.50",0.00,0.00,"21,672.65","20,540.15","$593,700","59,370","8,000","3,198",2-06,27001,326  HOME AVE,OAK PARK,60302,OAK PARK,16-07-317-007-0000
0,"$17,716.15","$17,158.96","$16,513.49","$17,001.08","$17,335.71","1,132.50",0.00,0.00,"18,848.65","17,716.15","$516,330","51,633","8,000","2,576",2-06,27001,330  HOME AVE,OAK PARK,60302,OAK PARK,16-07-317-008-0000
0,"$21,371.07","$19,892.73","$19,871.98","$20,450.77","$21,141.15","1,132.50",0.00,906.00,"23,409.57","21,371.07","$641,270","64,127","10,400","3,280",2-06,27001,332  HOME AVE,OAK PARK,60302,OAK PARK,16-07-317-009-0000
0,"$19,633.70","$20,663.73","$19,886.95","$19,472.68","$21,226.87","1,132.50",0.00,0.00,"20,766.20","19,633.70","$568,870","56,887","8,050","2,899",2-06,27001,301  CLINTON AVE,OAK PARK,60302,OAK PARK,16-07-317-012-0000
0,"$19,886.13","$21,850.88","$21,031.74","$20,570.85","$20,958.09",0.00,0.00,0.00,"19,886.13","19,886.13","$544,760","54,476","8,855","3,235",2-06,27001,305  CLINTON AVE,OAK PARK,60302,OAK PARK,16-07-317-013-0000
0,"$22,242.53","$24,363.08","$23,449.82","$22,935.78","$24,027.11",0.00,0.00,0.00,"22,242.53","22,242.53","$609,310","60,931","8,190","3,524",2-06,27001,309  CLINTON AVE,OAK PARK,60302,OAK PARK,16-07-317-014-0000
0,"$17,933.70","$20,567.94","$19,792.95","$19,398.20","$18,843.87","1,132.50",0.00,906.00,"19,972.20","17,933.70","$547,130","54,713","8,694","2,098",2-78,27001,315  CLINTON AVE,OAK PARK,60302,OAK PARK,16-07-317-015-0000
0,"$17,879.00","$18,673.34","$17,971.11","$17,598.93","$17,801.05","1,132.50",0.00,906.00,"19,917.50","17,879.00","$545,610","54,561","8,050","2,790",2-06,27001,317  CLINTON AVE,OAK PARK,60302,OAK PARK,16-07-317-016-0000
0,"$22,154.87","$21,667.47","$22,986.14","$22,521.41","$24,416.21","1,132.50",0.00,906.00,"24,193.37","22,154.87","$662,740","66,274","8,050","4,087",2-06,27001,321  CLINTON AVE,OAK PARK,60302,OAK PARK,16-07-317-017-0000
0,"$18,126.80","$16,823.59","$16,190.76","$16,517.10","$16,609.62","1,132.50",0.00,0.00,"19,259.30","18,126.80","$527,590","52,759","8,050","2,701",2-06,27001,325  CLINTON AVE,OAK PARK,60302,OAK PARK,16-07-317-018-0000
0,"$23,076.50","$24,522.54","$23,601.03","$23,105.48","$25,297.22","1,132.50",0.00,0.00,"24,209.00","23,076.50","$663,180","66,318","8,050","4,035",2-06,27001,329  CLINTON AVE,OAK PARK,60302,OAK PARK,16-07-317-019-0000
0,"$12,965.43","$12,926.23","$13,601.55","$13,752.42","$14,744.95",0.00,0.00,0.00,"12,965.43","12,965.43","$355,170","35,517","5,792","2,594",2-11,27001,300  HOME AVE,OAK PARK,60302,OAK PARK,16-07-317-024-0000
0,"$13,050.93","$13,629.07","$13,118.21","$10,636.28","$10,487.23",0.00,0.00,0.00,"13,050.93","13,050.93","$357,520","35,752","5,760","2,596",2-11,27001,304  HOME AVE,OAK PARK,60302,OAK PARK,16-07-317-025-0000
0,"$2,747.33","$3,293.72","$3,170.23","$3,100.78","$2,284.07",0.00,0.00,0.00,"2,747.33","2,747.33","$75,270","7,527","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1001
0,"$1,445.30","$1,679.10","$1,618.99","$1,555.82","$2,693.85","1,132.50","2,096.71",906.00,"5,580.51","1,445.30","$152,890","15,289","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1002
0,"$1,039.97","$1,322.54",$0.00,$0.00,$713.45,"1,132.50",0.00,906.00,"3,078.47","1,039.97","$84,340","8,434","21,600",,2-99,27001,9505  WASHINGTON BLVD,OAK PARK,00000,OAK PARK,16-07-317-026-1003
0,"$2,511.89","$3,087.42","$1,059.28","$1,017.95","$2,060.37","1,132.50",0.00,906.00,"4,550.39","2,511.89","$124,660","12,466","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1004
0,"$2,976.10","$3,610.41","$3,472.92",$840.86,"$1,528.84","1,132.50",0.00,0.00,"4,108.60","2,976.10","$112,570","11,257","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1005
0,"$4,550.39","$5,455.68","$5,251.12","$5,136.07","$3,783.33",0.00,0.00,0.00,"4,550.39","4,550.39","$124,660","12,466","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1006
0,"$3,078.47","$3,690.80","$3,552.46","$3,474.56","$2,559.46",0.00,0.00,0.00,"3,078.47","3,078.47","$84,340","8,434","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1007
0,"$4,448.01","$5,374.90","$5,171.19","$5,079.62","$4,747.19","1,132.50",0.00,0.00,"5,580.51","4,448.01","$152,890","15,289","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1008
0,"$3,123.21","$3,786.98","$3,642.78","$2,609.36",$750.49,"1,132.50",0.00,0.00,"4,255.71","3,123.21","$116,600","11,660","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1009
0,"$5,907.80","$7,124.78","$6,855.51","$6,726.87","$4,848.70","1,132.50",0.00,0.00,"7,040.30","5,907.80","$192,880","19,288","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1010
0,"$4,448.01","$5,374.90","$5,171.19","$5,079.62","$4,639.79","1,132.50",0.00,0.00,"5,580.51","4,448.01","$152,890","15,289","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1011
0,"$1,945.97","$2,375.10","$2,283.86","$3,474.56","$1,554.40","1,132.50",0.00,0.00,"3,078.47","1,945.97","$84,340","8,434","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1012
0,"$2,511.89","$3,087.42","$3,982.52","$3,916.97","$2,778.27","1,132.50",0.00,906.00,"4,550.39","2,511.89","$124,660","12,466","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1013
0,"$2,976.10","$3,610.41","$3,472.92","$3,418.48","$2,410.85","1,132.50",0.00,0.00,"4,108.60","2,976.10","$112,570","11,257","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1014
0,"$4,550.39","$5,455.68","$5,251.12","$2,941.69","$2,060.37",0.00,0.00,0.00,"4,550.39","4,550.39","$124,660","12,466","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1015
0,"$1,945.97","$1,953.85","$1,911.01","$1,745.06","$1,563.55","1,132.50",0.00,0.00,"3,078.47","1,945.97","$84,340","8,434","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1016
0,"$3,542.01","$4,322.34","$4,156.31","$4,104.34","$4,029.29","1,132.50",0.00,906.00,"5,580.51","3,542.01","$152,890","15,289","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1017
0,$618.23,$718.24,$692.53,$665.51,"$1,645.28","1,132.50","1,598.98",906.00,"4,255.71",618.23,"$116,600","11,660","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1018
0,"$3,123.21","$3,786.98","$3,642.78","$3,584.64","$2,533.18","1,132.50",0.00,0.00,"4,255.71","3,123.21","$116,600","11,660","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1019
0,"$3,542.01","$4,322.34","$4,156.31","$5,079.62","$3,634.73","1,132.50",0.00,906.00,"5,580.51","3,542.01","$152,890","15,289","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1020
0,"$1,945.97","$2,375.10","$2,283.86","$2,255.46","$1,554.40","1,132.50",0.00,0.00,"3,078.47","1,945.97","$84,340","8,434","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1021
0,"$3,417.89","$4,139.98","$3,982.52","$3,916.97","$2,778.27","1,132.50",0.00,0.00,"4,550.39","3,417.89","$124,660","12,466","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1022
0,"$1,843.60","$2,294.71","$2,204.32","$2,443.20","$1,692.95","1,132.50",226.50,906.00,"4,108.60","1,843.60","$112,570","11,257","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1023
0,"$3,417.89","$4,139.98","$3,982.52","$3,916.97","$2,778.27","1,132.50",0.00,0.00,"4,550.39","3,417.89","$124,660","12,466","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1024
0,"$1,945.97","$2,375.10","$2,283.86","$2,255.46","$1,554.40","1,132.50",0.00,0.00,"3,078.47","1,945.97","$84,340","8,434","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1025
0,"$3,542.01","$4,322.34","$4,156.31","$5,079.62","$3,634.73","1,132.50",0.00,906.00,"5,580.51","3,542.01","$152,890","15,289","21,600",,2-99,27001,950  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-317-026-1026
