,pin,address,city,township,classification,landsqft,neighborhood,taxcode,landassessedvalue,buildingassessedvalue,combinedassessedvalue,landassessedvaluepreviousyear,buildingassessedvaluepreviousyear,combinedassessedvaluepreviousyear,marketvalue,marketvaluepreviousyear,description,residencetype,use,exteriorconstruction,fullbaths,halfbaths,basement,attic,centralair,fireplaces,garage,age,buildingsqft,assessmentpass,exemption1year,exemption1owner,exemption1senior,exemption1seniorfreeze,exemption2year,exemption2owner,exemption2senior,exemption2seniorfreeze,exemption3year,exemption3owner,exemption3senior,exemption3seniorfreeze,exemption4year,exemption4owner,exemption4senior,exemption4seniorfreeze
0,16-07-128-034-1012,949 H1 W LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$858,"$15,783","$16,641",$857,"$15,782","$16,639","$166,410","$166,390",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,N/A,N/A,N/A
0,16-07-128-034-1013,949 A2  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$926,"$17,043","$17,969",$926,"$17,043","$17,969","$179,690","$179,690",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,2016,N/A,N/A,N/A
0,16-07-128-034-1014,949 B2  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$987,"$18,166","$19,153",$987,"$18,166","$19,153","$191,530","$191,530",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-128-034-1015,949 C2  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$682,"$12,554","$13,236",$682,"$12,553","$13,235","$132,360","$132,350",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-128-034-1016,949 D2  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$682,"$12,554","$13,236",$682,"$12,553","$13,235","$132,360","$132,350",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-128-034-1017,949 2E  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$682,"$12,554","$13,236",$682,"$12,553","$13,235","$132,360","$132,350",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-128-034-1018,949 2F  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$682,"$12,554","$13,236",$682,"$12,553","$13,235","$132,360","$132,350",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-128-034-1019,949 G2  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,"$1,042","$18,287","$19,329","$1,041","$18,287","$19,328","$193,290","$193,280",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-128-034-1020,949 H2  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$858,"$15,783","$16,641",$857,"$15,782","$16,639","$166,410","$166,390",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-128-034-1021,949 A3  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$926,"$17,043","$17,969",$926,"$17,043","$17,969","$179,690","$179,690",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,,,,
0,16-07-128-034-1022,949 C3  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$682,"$12,554","$13,236",$682,"$12,553","$13,235","$132,360","$132,350",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-128-034-1023,949 D3  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$682,"$12,554","$13,236",$682,"$12,553","$13,235","$132,360","$132,350",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-128-034-1024,949 3E  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$682,"$12,554","$13,236",$682,"$12,553","$13,235","$132,360","$132,350",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-128-034-1025,949 F3  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,$682,"$12,554","$13,236",$682,"$12,553","$13,235","$132,360","$132,350",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-128-034-1026,949 G3  LAKE ST,OAK PARK,Oak Park,299,"16,958",20,27001,"$1,042","$18,287","$19,329","$1,041","$18,287","$19,328","$193,290","$193,280",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-128-035-0000,105 N KENILWORTH AVE,OAK PARK,Oak Park,205,"4,150",20,27001,"$4,669","$35,409","$40,078","$4,668","$35,408","$40,076","$400,780","$400,760","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,1,0,Full and Unfinished,None,No,0,None,150,"2,028",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-128-036-0000,101 N KENILWORTH AVE,OAK PARK,Oak Park,211,"2,683",20,27001,"$3,018","$30,223","$33,241","$3,018","$30,223","$33,241","$332,410","$332,410","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,2,0,Full and Unfinished,None,No,0,None,114,"2,603",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-129-002-0000,861  LAKE ST,OAK PARK,Oak Park,390,850,20,27001,"$2,125",$137,"$2,262","$2,125",$11,"$2,136","$22,620","$21,360",Other minor improvements,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-009-0000,104 N KENILWORTH AVE,OAK PARK,Oak Park,211,"4,590",20,27001,"$5,164","$35,069","$40,233","$5,163","$35,068","$40,231","$402,330","$402,310","Two to six apartments, over 62 years",Two Story,Multi Family,3,Masonry,3,0,Full and Apartment,None,No,0,3 car detached,114,"3,259",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-129-010-0000,102 1 N KENILWORTH AVE,OAK PARK,Oak Park,211,"4,320",20,27001,"$4,860","$31,060","$35,920","$4,860","$31,059","$35,919","$359,200","$359,190","Two to six apartments, over 62 years",Two Story,Multi Family,2,Frame/Masonry,2,0,Full and Unfinished,None,No,0,2 car detached,114,"2,650",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-011-0000,857  LAKE ST,OAK PARK,Oak Park,390,"12,300",20,27001,"$30,750",$31,"$30,781","$30,750",$3,"$30,753","$307,810","$307,530",Other minor improvements,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-012-0000,855  LAKE ST,OAK PARK,Oak Park,391,"15,730",20,27001,"$39,325","$812,068","$851,393","$39,325","$65,548","$104,873","$8,513,930","$1,048,730",Apartment buildings over three stories,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-013-0000,835  LAKE ST,OAK PARK,Oak Park,528,"17,850",20,27001,"$111,563","$37,713","$149,276","$111,562","$37,712","$149,274","$597,104","$597,096",Bank buildings,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-014-0000,833  LAKE ST,OAK PARK,Oak Park,590,"19,720",20,27001,"$123,250","$34,990","$158,240","$123,250","$34,989","$158,239","$632,960","$632,956",Commercial minor improvements,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-016-0000,137 N OAK PARK AVE,OAK PARK,Oak Park,591,"32,035",20,27001,"$200,219","$848,532","$1,048,751","$200,219","$848,532","$1,048,751","$4,195,004","$4,195,004",Commercial buildings over three stories,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-017-0000,832  NORTH BLVD,OAK PARK,Oak Park,0,0,20,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-018-0000,830  NORTH BLVD,OAK PARK,Oak Park,592,"20,000",20,27001,"$125,000","$283,212","$408,212","$125,000","$283,212","$408,212","$1,632,848","$1,632,848",Two or three story building containing part or all retail and/or commercial space,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-019-0000,826  NORTH BLVD,OAK PARK,Oak Park,522,"10,000",20,27001,"$62,500","$86,000","$148,500","$62,500","$86,000","$148,500","$594,000","$594,000",One story non-fireproof public garage,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-020-0000,822  NORTH BLVD,OAK PARK,Oak Park,590,"10,000",20,27001,"$62,500","$19,591","$82,091","$62,500","$19,590","$82,090","$328,364","$328,360",Commercial minor improvements,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-021-0000,820  NORTH BLVD,OAK PARK,Oak Park,517,"5,000",20,27001,"$31,250","$74,515","$105,765","$31,250","$74,515","$105,765","$423,060","$423,060",One story store,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-023-0000,115 N OAK PARK AVE,OAK PARK,Oak Park,318,"3,750",20,27001,"$9,375","$78,341","$87,716","$9,375","$78,341","$87,716","$877,160","$877,160","Mixed use commercial/residential with apts. above seven units or more or building sq. ft. over 20,000",**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-024-0000,113 N OAK PARK AVE,OAK PARK,Oak Park,212,"3,750",20,27001,"$4,219","$20,875","$25,094","$4,218","$20,875","$25,093","$250,940","$250,930","Two to six apartments, up to 62 years",Three Story,Multi Family,5,Masonry,4,2,Partial and Unfinished,Full and Unfinished,Yes,0,None,116,"6,312",2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-129-025-0000,109 N OAK PARK AVE,OAK PARK,Oak Park,212,"7,500",20,27001,"$8,438","$117,183","$125,621","$8,437","$117,183","$125,620","$1,256,210","$1,256,200","Two to six apartments, up to 62 years",Three Story,Multi Family,6,Masonry,6,2,Full and Unfinished,None,Yes,0,None,116,"14,288",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-129-027-0000,818  NORTH BLVD,OAK PARK,Oak Park,592,"5,819",20,27001,"$36,369","$142,280","$178,649","$36,368","$142,280","$178,648","$714,596","$714,592",Two or three story building containing part or all retail and/or commercial space,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-028-0000,814  NORTH BLVD,OAK PARK,Oak Park,212,"7,385",20,27001,"$8,308","$95,692","$104,000","$8,308","$95,692","$104,000","$1,040,000","$1,040,000","Two to six apartments, up to 62 years",Two Story,Multi Family,6,Masonry,6,1,Full and Unfinished,None,Yes,0,None,127,"11,346",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-129-029-0000,880  NORTH BLVD,OAK PARK,Oak Park,0,0,20,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-030-0000,840  NORTH BLVD,OAK PARK,Oak Park,0,0,20,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-031-0000,875  LAKE ST,OAK PARK,Oak Park,0,0,20,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-032-0000,124 N KENILWORTH AVE,OAK PARK,Oak Park,0,0,20,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-033-0000,110 N KENILWORTH AVE,OAK PARK,Oak Park,391,"21,240",20,27001,"$53,100","$286,902","$340,002","$53,100","$286,902","$340,002","$3,400,020","$3,400,020",Apartment buildings over three stories,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-129-034-1001,813 G  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$544,"$9,014","$9,558",$543,"$9,013","$9,556","$95,580","$95,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1002,813 1N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$987,"$16,360","$17,347",$987,"$16,359","$17,346","$173,470","$173,460",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-129-034-1003,813 1S  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$817,"$13,534","$14,351",$816,"$13,533","$14,349","$143,510","$143,490",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56",Yes | $263.14,2018,"Yes | $1,268.60","Yes | $1,014.88",Yes | $253.72,2017,"Yes | $1,219.10",Yes | $975.28,Yes | $243.82
0,16-07-129-034-1004,813 2N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$953,"$15,795","$16,748",$953,"$15,794","$16,747","$167,480","$167,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1005,813 2S  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$745,"$12,351","$13,096",$745,"$12,351","$13,096","$130,960","$130,960",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1006,813 3N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$919,"$15,229","$16,148",$919,"$15,228","$16,147","$161,480","$161,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1007,813 3S  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$749,"$12,404","$13,153",$748,"$12,403","$13,151","$131,530","$131,510",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-129-034-1008,815 1N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$817,"$13,534","$14,351",$816,"$13,533","$14,349","$143,510","$143,490",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-129-034-1009,815 1S  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$817,"$13,534","$14,351",$816,"$13,533","$14,349","$143,510","$143,490",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,2016,"Yes | $1,005.06",N/A,N/A
0,16-07-129-034-1010,815 2N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$783,"$12,969","$13,752",$782,"$12,968","$13,750","$137,520","$137,500",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1011,815 2S  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$783,"$12,969","$13,752",$782,"$12,968","$13,750","$137,520","$137,500",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1012,815 3N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$749,"$12,404","$13,153",$748,"$12,403","$13,151","$131,530","$131,510",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,,,,
0,16-07-129-034-1013,815 3S  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$749,"$12,404","$13,153",$748,"$12,403","$13,151","$131,530","$131,510",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-129-034-1014,817 1N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$817,"$13,534","$14,351",$816,"$13,533","$14,349","$143,510","$143,490",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1015,817 1S  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$987,"$16,360","$17,347",$987,"$16,359","$17,346","$173,470","$173,460",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1016,817 2N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$783,"$12,969","$13,752",$782,"$12,968","$13,750","$137,520","$137,500",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1017,817 2S  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$953,"$15,795","$16,748",$953,"$15,794","$16,747","$167,480","$167,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-129-034-1018,817 3N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$749,"$12,404","$13,153",$748,"$12,403","$13,151","$131,530","$131,510",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1019,817 3S  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$919,"$15,229","$16,148",$919,"$15,228","$16,147","$161,480","$161,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,N/A,N/A,N/A
0,16-07-129-034-1020,819 1E  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$953,"$15,795","$16,748",$953,"$15,794","$16,747","$167,480","$167,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-129-034-1021,819 1W  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$953,"$15,795","$16,748",$953,"$15,794","$16,747","$167,480","$167,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1022,819 2E  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$919,"$15,229","$16,148",$919,"$15,228","$16,147","$161,480","$161,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1023,819 2W  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$919,"$15,229","$16,148",$919,"$15,228","$16,147","$161,480","$161,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1024,819 3E  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$885,"$14,664","$15,549",$884,"$14,663","$15,547","$155,490","$155,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,,,,
0,16-07-129-034-1025,819 3W  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$885,"$14,664","$15,549",$884,"$14,663","$15,547","$155,490","$155,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-129-034-1026,821 GS  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$442,"$7,319","$7,761",$441,"$7,318","$7,759","$77,610","$77,590",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1027,821 1N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$817,"$13,534","$14,351",$816,"$13,533","$14,349","$143,510","$143,490",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1028,821 1S  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$987,"$16,360","$17,347",$987,"$16,359","$17,346","$173,470","$173,460",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-129-034-1033,813 1N  LAKE ST,OAK PARK,Oak Park,299,"28,125",20,27001,$817,"$13,534","$14,351",$816,"$13,533","$14,349","$143,510","$143,490",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,102,**,Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56",Yes | $263.14,2018,"Yes | $1,268.60","Yes | $1,014.88",Yes | $253.72,2017,"Yes | $1,219.10",Yes | $975.28,Yes | $243.82
