,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
0,"$20,932.56","$20,975.28","$20,186.72","$19,766.00","$20,666.33","1,132.50",0.00,0.00,"22,065.06","20,932.56","$604,460","60,446","4,654","2,808",2-06,27001,731  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-018-0000
0,"$1,910.98","$1,830.01","$1,761.45","$1,722.83","$1,591.87",0.00,0.00,0.00,"1,910.98","1,910.98","$52,360","5,236","4,654",,2-41,27001,729  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-019-0000
0,"$15,070.97","$15,167.78","$14,597.02","$14,298.70","$14,965.92","1,132.50",0.00,0.00,"16,203.47","15,070.97","$443,880","44,388","11,277","1,440",2-05,27001,725  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-020-0000
0,"$14,571.20","$14,407.44","$13,865.16","$14,801.95","$14,082.18","1,132.50",0.00,0.00,"15,703.70","14,571.20","$451,340","45,134","7,965","1,853",2-05,27001,723  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-021-0000
0,$97.85,$94.34,$90.83,$88.87,$82.56,0.00,0.00,0.00,97.85,97.85,"$2,690",269,179,,2-41,27001,721  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-022-0000
0,"$14,261.35","$13,586.58","$13,799.96","$14,107.55","$14,586.87","1,132.50",0.00,906.00,"16,299.85","14,261.35","$488,530","48,853","8,144","1,907",2-05,27001,719  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-023-0000
0,"$14,068.59","$12,495.99","$12,025.31","$11,783.45","$16,728.36","1,132.50",0.00,0.00,"15,201.09","14,068.59","$433,090","43,309","6,086","2,071",2-06,27001,715  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-024-0000
0,"$18,164.05","$18,429.67","$17,736.55","$17,369.49","$19,187.89","1,132.50",0.00,0.00,"19,296.55","18,164.05","$528,610","52,861","6,265","2,396",2-06,27001,711  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-025-0000
0,"$9,470.42","$8,944.26","$8,605.04","$8,455.43","$10,039.69","1,132.50",0.00,906.00,"11,508.92","9,470.42","$315,270","31,527","6,265","1,334",2-03,27001,709  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-026-0000
0,"$3,327.85","$3,866.18","$3,727.78","$3,582.33","$5,080.58","1,132.50","12,028.62",906.00,"17,394.97","3,327.85","$476,520","47,652","9,308","1,752",2-05,27001,707  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-027-0000
0,"$19,197.57","$20,219.28","$19,457.28","$19,069.89","$22,602.22","1,132.50",0.00,906.00,"21,236.07","19,197.57","$581,740","58,174","9,308","2,999",2-06,27001,703  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-310-028-0000
0,"$15,200.19","$12,880.44","$14,427.91","$21,915.39","$17,082.14","1,132.50",0.00,0.00,"16,332.69","15,200.19","$447,420","44,742","7,785","1,568",2-05,27001,720  FOREST AVE,OAK PARK,60302,OAK PARK,16-06-310-029-0000
0,"$19,348.99","$19,276.06","$19,510.18","$21,536.13","$19,859.70","1,132.50",0.00,0.00,"20,481.49","19,348.99","$561,070","56,107","9,515","2,424",2-06,27001,718  FOREST AVE,OAK PARK,60302,OAK PARK,16-06-310-030-0000
0,"$14,670.97","$12,367.71","$11,900.10","$11,678.25","$12,667.78","1,132.50",0.00,906.00,"16,709.47","14,670.97","$457,740","45,774","4,960","1,775",2-05,27001,746  FOREST AVE,OAK PARK,60302,OAK PARK,16-06-310-031-0000
0,"$10,137.69","$9,245.29","$8,896.44","$9,363.18","$8,813.51","1,132.50",0.00,0.00,"11,270.19","10,137.69","$308,730","30,873","5,498","1,284",2-03,27001,740  FOREST AVE,OAK PARK,60302,OAK PARK,16-06-310-032-0000
0,"$9,453.66","$9,266.21","$8,914.83","$9,733.78","$10,728.15","1,132.50",0.00,906.00,"11,492.16","9,453.66","$314,810","31,481","3,192","1,348",2-05,27001,950  AUGUSTA ST,OAK PARK,60302,OAK PARK,16-06-310-035-0000
0,"$16,403.81","$16,534.40","$15,912.43","$17,190.77","$16,473.94","1,132.50",0.00,0.00,"17,536.31","16,403.81","$480,400","48,040","6,047","2,456",2-06,27001,704  FOREST AVE,OAK PARK,60302,OAK PARK,16-06-310-036-0000
0,"$5,578.81","$7,126.49","$6,858.69","$6,714.92","$7,704.22",339.75,0.00,0.00,"5,918.56","5,578.81","$162,150","16,215","2,836","3,086",2-06,27001,952  AUGUSTA ST,OAK PARK,60302,OAK PARK,16-06-310-037-0000
0,"$11,300.65","$14,985.03","$14,421.83","$14,120.96","$16,547.31",792.75,0.00,0.00,"12,093.40","11,300.65","$331,300","33,130","2,436","3,086",2-06,27001,952  AUGUSTA ST,OAK PARK,60302,OAK PARK,16-06-310-038-0000
0,"$12,626.58","$11,470.80","$11,038.60","$10,818.42","$10,152.25","1,132.50",0.00,0.00,"13,759.08","12,626.58","$376,910","37,691","4,161","1,356",2-05,27001,742  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-001-0000
0,"$13,114.69","$12,936.09","$12,448.90","$12,197.71","$12,276.95","1,132.50",0.00,0.00,"14,247.19","13,114.69","$390,300","39,030","4,125","1,460",2-05,27001,740  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-002-0000
0,"$5,450.72","$5,393.58","$5,186.92","$4,872.86","$6,392.90","1,132.50",0.00,906.00,"7,715.72","5,450.72","$211,380","21,138","3,750",759,2-02,27001,915  THOMAS ST,OAK PARK,60302,OAK PARK,16-06-311-003-0000
0,"$12,058.97","$14,009.71","$13,480.52","$13,224.19","$14,046.00","1,132.50","2,006.34",906.00,"16,103.81","12,058.97","$441,140","44,114","8,000","1,520",2-05,27001,738  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-004-0000
0,"$18,241.06","$16,585.45","$17,397.58","$18,926.65","$20,086.27","1,132.50",0.00,0.00,"19,373.56","18,241.06","$530,720","53,072","8,160","2,137",2-05,27001,734  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-005-0000
0,"$16,143.90","$18,947.26","$18,234.73","$17,856.77","$18,232.08","1,132.50",0.00,0.00,"17,276.40","16,143.90","$473,270","47,327","6,240","2,159",2-05,27001,730  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-006-0000
0,"$14,251.83","$13,019.25","$12,529.07","$13,906.88","$14,110.18","1,132.50",0.00,0.00,"15,384.33","14,251.83","$429,920","42,992","6,240","1,710",2-05,27001,726  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-007-0000
0,"$14,816.50","$15,168.57","$14,597.78","$15,159.87","$15,244.75","1,132.50",0.00,0.00,"15,949.00","14,816.50","$436,900","43,690","8,320","1,804",2-05,27001,722  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-008-0000
0,"$16,241.30","$14,900.43","$19,829.23","$19,416.36","$20,236.74","1,132.50",0.00,0.00,"17,373.80","16,241.30","$475,930","47,593","6,240","2,139",2-05,27001,720  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-009-0000
0,"$13,100.08","$13,339.22","$12,837.09","$12,577.33","$13,393.43","1,132.50",0.00,0.00,"14,232.58","13,100.08","$389,880","38,988","6,240","1,665",2-05,27001,716  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-010-0000
0,"$16,786.37","$17,152.39","$16,967.40","$16,617.19","$16,503.80","1,132.50",0.00,0.00,"17,918.87","16,786.37","$490,870","49,087","8,320","2,148",2-05,27001,714  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-011-0000
0,"$25,577.85","$24,531.36","$23,609.53","$23,113.77","$20,622.40","1,132.50",0.00,0.00,"26,710.35","25,577.85","$731,700","73,170","8,320","3,074",2-78,27001,708  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-012-0000
0,"$15,002.79","$16,650.05","$16,021.91","$15,709.81","$15,822.09","1,132.50",0.00,906.00,"17,041.29","15,002.79","$466,820","46,682","8,320","1,760",2-05,27001,706  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-013-0000
0,"$21,620.67","$25,202.76","$24,255.76","$23,745.87","$25,529.53","1,132.50",0.00,0.00,"22,753.17","21,620.67","$623,290","62,329","8,320","3,402",2-06,27001,700  WOODBINE AVE,OAK PARK,60302,OAK PARK,16-06-311-014-0000
0,"$19,017.85","$18,655.18","$17,953.73","$17,581.86","$17,784.54","1,132.50",0.00,0.00,"20,150.35","19,017.85","$552,000","55,200","8,030","2,252",2-06,27001,745 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-015-0000
0,"$14,050.70","$14,558.22","$14,010.16","$14,151.80","$14,168.62","1,132.50",0.00,0.00,"15,183.20","14,050.70","$415,920","41,592","8,000","1,781",2-05,27001,741 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-016-0000
0,"$16,085.12","$14,708.21","$14,154.66","$13,866.04","$13,428.75","1,132.50",0.00,0.00,"17,217.62","16,085.12","$471,660","47,166","8,000","1,532",2-05,27001,737 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-017-0000
0,"$17,322.72","$21,283.42","$20,485.61","$20,036.64","$18,645.44",0.00,0.00,0.00,"17,322.72","17,322.72","$474,540","47,454","8,320","3,309",2-11,27001,733 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-018-0000
0,"$16,235.52","$14,824.39","$15,296.40","$17,301.95","$15,497.16","1,132.50",0.00,0.00,"17,368.02","16,235.52","$475,780","47,578","7,520","1,910",2-05,27001,729 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-019-0000
0,"$14,977.54","$14,631.11","$14,732.51","$14,431.34","$15,159.89","1,132.50",0.00,0.00,"16,110.04","14,977.54","$441,310","44,131","4,960","2,029",2-05,27001,725 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-020-0000
0,"$21,298.02","$23,676.02","$22,784.56","$22,324.16","$22,453.04","1,132.50",0.00,906.00,"23,336.52","21,298.02","$639,280","63,928","8,320","2,676",2-06,27001,723 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-021-0000
0,"$15,444.47","$16,215.61","$17,258.80","$16,902.21","$16,840.21","1,132.50",0.00,0.00,"16,576.97","15,444.47","$454,110","45,411","8,000","1,914",2-05,27001,719 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-022-0000
0,"$13,015.03","$16,469.41","$15,847.99","$17,443.13","$16,310.69","1,132.50",0.00,906.00,"15,053.53","13,015.03","$412,380","41,238","8,640","2,912",2-11,27001,715 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-023-0000
0,"$16,529.52","$18,667.15","$17,965.15","$17,593.08","$17,575.20",0.00,0.00,0.00,"16,529.52","16,529.52","$452,800","45,280","8,000","1,924",2-05,27001,711 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-024-0000
0,"$17,347.41","$15,720.64","$18,788.73","$18,398.54","$16,941.72","1,132.50",0.00,0.00,"18,479.91","17,347.41","$506,230","50,623","4,480","2,308",2-06,27001,707 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-025-0000
0,"$1,708.49","$1,635.94","$1,574.59","$1,540.09","$1,423.16",0.00,0.00,0.00,"1,708.49","1,708.49","$46,800","4,680","4,160",,2-41,27001,705 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-026-0000
0,"$14,019.67","$15,945.23","$15,343.59","$15,046.38","$15,805.14","1,132.50",0.00,906.00,"16,058.17","14,019.67","$439,890","43,989","8,320","1,728",2-05,27001,701 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-311-027-0000
0,"$6,462.50","$6,426.93","$6,183.92","$6,555.59","$6,673.74",566.25,0.00,453.00,"7,481.75","6,462.50","$204,980","20,498","4,206","1,437",2-03,27001,744 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-001-0000
0,"$6,449.70","$6,414.56","$6,172.12","$6,544.01","$6,662.83",566.25,0.00,453.00,"7,468.95","6,449.70","$204,630","20,463","4,175","1,437",2-03,27001,742 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-002-0000
0,"$15,067.80","$3,678.04","$3,546.50","$3,408.12","$4,875.40","1,132.50",0.00,906.00,"17,106.30","15,067.80","$468,600","46,860","6,179","2,072",2-05,27001,736 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-005-0000
0,"$16,450.47","$17,050.81","$16,409.47","$17,309.88","$16,761.39","1,132.50",0.00,0.00,"17,582.97","16,450.47","$481,660","48,166","6,474","2,240",2-06,27001,732 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-006-0000
0,"$22,322.71","$21,846.94","$21,025.78","$20,586.58","$15,942.26","1,132.50",0.00,0.00,"23,455.21","22,322.71","$642,520","64,252","8,632","2,641",2-06,27001,730 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-007-0000
0,"$13,975.05","$13,957.34","$13,431.94","$16,096.39","$14,169.05","1,132.50",0.00,0.00,"15,107.55","13,975.05","$413,860","41,386","8,632","1,605",2-05,27001,726 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-008-0000
0,"$17,676.74","$18,678.60","$17,976.32","$17,603.93","$17,627.89","1,132.50",0.00,0.00,"18,809.24","17,676.74","$515,260","51,526","6,474","2,211",2-06,27001,724 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-009-0000
0,"$20,027.24","$18,482.95","$19,345.52","$18,943.23","$15,328.89","1,132.50",0.00,0.00,"21,159.74","20,027.24","$579,640","57,964","6,474","2,488",2-06,27001,722 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-010-0000
0,"$16,363.95","$18,880.03","$18,170.16","$17,793.62","$17,540.59","1,132.50",0.00,0.00,"17,496.45","16,363.95","$479,310","47,931","8,684","1,930",2-05,27001,716 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-011-0000
0,"$15,288.86","$15,640.78","$16,836.99","$15,514.39","$15,214.31","1,132.50",0.00,0.00,"16,421.36","15,288.86","$449,860","44,986","7,470","1,972",2-05,27001,712 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-012-0000
0,"$10,410.05","$9,877.88","$9,505.37","$10,335.16","$9,911.47","1,132.50",0.00,0.00,"11,542.55","10,410.05","$316,200","31,620","5,478","1,386",2-03,27001,708 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-013-0000
0,"$14,855.23","$14,045.62","$13,516.93","$14,461.45","$14,857.66","1,132.50",0.00,0.00,"15,987.73","14,855.23","$437,980","43,798","5,478","1,836",2-05,27001,706 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-014-0000
0,"$14,940.05","$14,090.49","$13,560.07","$13,284.53","$13,818.43",0.00,0.00,0.00,"14,940.05","14,940.05","$412,300","41,230","5,478","1,694",2-05,27001,704 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-015-0000
0,"$13,530.43","$12,850.05","$14,627.34","$14,328.33","$14,475.74","1,132.50",0.00,0.00,"14,662.93","13,530.43","$401,690","40,169","6,308","1,570",2-05,27001,700 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-016-0000
0,"$7,687.18","$12,661.11","$5,709.33","$5,486.56","$8,041.20","1,132.50",0.00,906.00,"9,725.68","7,687.18","$266,430","26,643","4,183",997,2-02,27001,745 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-017-0000
0,"$13,861.57","$14,471.38","$13,926.82","$14,729.29","$13,207.78","1,132.50",0.00,0.00,"14,994.07","13,861.57","$410,760","41,076","8,350","2,574",2-11,27001,741 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-018-0000
0,"$18,218.53","$16,252.18","$15,639.05","$17,616.12","$19,105.04","1,132.50",0.00,906.00,"20,257.03","18,218.53","$554,920","55,492","8,350","2,411",2-06,27001,739 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-019-0000
0,"$13,932.81","$13,801.04","$13,279.70","$13,027.67","$14,474.16","1,132.50",0.00,906.00,"15,971.31","13,932.81","$437,520","43,752","6,513","1,907",2-05,27001,735 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-020-0000
0,"$16,810.49","$17,081.47","$16,438.90","$16,100.29","$14,193.17","1,132.50",0.00,0.00,"17,942.99","16,810.49","$491,530","49,153","6,308","1,804",2-05,27001,731 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-021-0000
0,"$16,012.08","$17,547.62","$16,887.60","$16,539.16","$15,989.07","1,132.50",0.00,0.00,"17,144.58","16,012.08","$478,900","47,890","8,632","2,033",2-05,27001,729 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-022-0000
0,"$15,750.02","$16,228.76","$16,878.72","$16,547.70","$18,400.35","1,132.50",0.00,906.00,"17,788.52","15,750.02","$487,290","48,729","8,632","2,390",2-06,27001,725 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-023-0000
0,"$15,078.67","$16,873.33","$16,236.81","$15,919.98","$16,222.96","1,132.50",0.00,0.00,"16,211.17","15,078.67","$444,090","44,409","6,474","1,932",2-05,27001,721 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-024-0000
0,"$8,927.38","$10,371.53","$10,000.25","$9,610.04","$12,179.75","1,132.50","4,460.01",906.00,"15,425.90","8,927.38","$422,580","42,258","6,474","1,660",2-05,27001,717 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-025-0000
0,"$12,737.00","$14,797.41","$14,267.69","$13,710.97","$17,009.64","1,132.50","2,405.54",906.00,"17,181.04","12,737.00","$470,650","47,065","8,632","2,011",2-05,27001,715 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-026-0000
0,"$17,295.99","$16,852.01","$16,218.16","$16,617.19","$17,423.00","1,132.50",0.00,0.00,"18,428.49","17,295.99","$548,340","54,834","8,350","2,202",2-06,27001,740 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-312-030-0000
0,"$20,442.76","$21,101.20","$20,310.29","$19,865.11","$19,825.53",0.00,0.00,0.00,"20,442.76","20,442.76","$560,000","56,000","9,208","2,673",2-06,27001,840 W AUGUSTA BLVD,OAK PARK,60302,OAK PARK,16-06-312-034-0000
0,"$27,294.72","$32,318.07","$31,104.42","$30,444.34","$29,489.03","1,132.50",0.00,0.00,"28,427.22","27,294.72","$778,730","77,873","8,054","4,009",2-08,27001,707 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-312-035-0000
0,"$16,436.31","$16,561.64","$15,938.56","$15,610.94","$15,809.45","1,132.50",0.00,0.00,"17,568.81","16,436.31","$481,290","48,129","5,550","1,850",2-05,27001,744 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-001-0000
0,"$15,404.94","$15,963.12","$15,362.49","$16,399.46","$17,066.78","1,132.50",0.00,0.00,"16,537.44","15,404.94","$453,030","45,303","5,379","2,099",2-05,27001,742 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-002-0000
0,"$14,684.79","$13,894.84","$13,371.81","$13,100.33","$17,718.06","1,132.50",0.00,0.00,"15,817.29","14,684.79","$433,300","43,330","5,379","1,850",2-05,27001,740 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-003-0000
0,"$15,088.52","$17,861.02","$17,189.28","$16,834.31","$17,022.13","1,132.50",0.00,0.00,"16,221.02","15,088.52","$444,360","44,436","8,150","2,794",2-11,27001,738 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-004-0000
0,"$19,558.95","$20,273.49","$19,511.32","$19,105.37","$19,543.68","1,132.50",0.00,0.00,"20,691.45","19,558.95","$566,820","56,682","4,238","2,775",2-06,27001,730 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-005-0000
0,"$1,160.13","$1,178.60","$1,134.38","$1,109.50","$1,449.73",0.00,0.00,0.00,"1,160.13","1,160.13",,"3,179","2,119",,1-00,27001,730 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-006-0000
0,"$17,188.63","$17,501.57","$16,843.33","$21,406.42","$19,301.03","1,132.50",0.00,0.00,"18,321.13","17,188.63","$501,900","50,190","6,357","2,455",2-06,27001,728 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-007-0000
0,"$15,079.12","$15,836.29","$15,242.61","$14,908.50","$14,068.83",0.00,0.00,0.00,"15,079.12","15,079.12","$413,080","41,308","6,357","1,500",2-05,27001,726 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-008-0000
0,"$21,095.42","$17,937.46","$17,262.86","$16,906.11","$19,187.60","1,132.50",0.00,0.00,"22,227.92","21,095.42","$608,920","60,892","6,357","2,356",2-06,27001,722 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-009-0000
0,"$15,208.23","$17,329.74","$16,677.90","$16,333.99","$16,841.50","1,132.50",0.00,0.00,"16,340.73","15,208.23","$447,640","44,764","6,357","2,004",2-05,27001,720 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-010-0000
0,"$14,871.31","$15,022.79","$14,457.47","$15,602.29","$7,321.43","1,132.50",0.00,0.00,"16,003.81","14,871.31","$513,420","51,342","6,357","1,434",2-05,27001,718 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-011-0000
0,"$11,720.92","$12,466.13","$11,996.52","$11,755.29","$13,081.86","1,132.50",0.00,0.00,"12,853.42","11,720.92","$352,110","35,211","4,238","1,619",2-03,27001,716 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-012-0000
0,"$13,635.30","$11,921.82","$11,474.87","$11,223.40","$10,681.49",0.00,0.00,0.00,"13,635.30","13,635.30","$373,530","37,353","4,238","1,322",2-05,27001,714 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-013-0000
0,"$12,099.18","$15,140.02","$14,568.48","$14,288.22","$12,593.83","1,132.50",0.00,906.00,"14,137.68","12,099.18","$387,290","38,729","4,238","2,691",2-11,27001,712 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-014-0000
0,"$18,425.10","$17,879.84","$17,207.42","$16,851.99","$17,523.22","1,132.50",0.00,0.00,"19,557.60","18,425.10","$535,760","53,576","4,075","2,472",2-06,27001,710 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-015-0000
0,"$15,131.56","$14,082.59","$15,400.55","$16,322.04","$17,152.21","1,132.50",0.00,0.00,"16,264.06","15,131.56","$445,530","44,553","5,379","2,284",2-06,27001,708 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-016-0000
0,"$12,346.63","$12,472.18","$12,525.40","$13,913.34","$12,407.75","1,132.50",0.00,0.00,"13,479.13","12,346.63","$369,240","36,924","5,976","1,615",2-05,27001,700 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-313-017-0000
0,"$16,731.22","$15,353.43","$15,662.01","$17,785.21","$16,253.83","1,132.50",0.00,0.00,"17,863.72","16,731.22","$489,350","48,935","5,760","2,202",2-06,27001,818 W AUGUSTA ST,OAK PARK,60302,OAK PARK,16-06-313-018-0000
0,"$11,303.26","$10,891.89","$10,481.43","$11,170.25","$10,780.85","1,132.50",0.00,0.00,"12,435.76","11,303.26","$340,670","34,067","4,066","1,460",2-05,27001,745 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-019-0000
0,"$1,673.38","$1,602.13","$1,542.11","$1,508.27","$1,393.73",0.00,0.00,0.00,"1,673.38","1,673.38","$45,840","4,584","4,075",,2-41,27001,743 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-020-0000
0,"$14,080.60","$14,505.07","$13,957.26","$13,690.49","$14,992.62","1,132.50",0.00,906.00,"16,119.10","14,080.60","$441,580","44,158","8,150","1,931",2-05,27001,741 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-021-0000
0,"$20,117.16","$18,124.03","$17,440.71","$18,644.43","$20,079.23","1,132.50",0.00,906.00,"22,155.66","20,117.16","$606,940","60,694","8,150","2,660",2-06,27001,737 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-022-0000
0,"$1,673.38","$1,602.13","$1,542.11","$1,508.27","$1,393.73",0.00,0.00,0.00,"1,673.38","1,673.38","$45,840","4,584","4,075",,2-41,27001,733 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-023-0000
0,"$6,722.86","$7,139.12","$6,870.86","$6,726.87","$6,020.31",339.75,0.00,0.00,"7,062.61","6,722.86","$187,400","18,740","4,238","2,233",2-06,27001,731 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-024-0000
0,"$12,848.44","$14,436.52","$13,893.71","$13,604.42","$12,114.42",792.75,0.00,0.00,"13,641.19","12,848.44","$373,690","37,369","4,238","2,233",2-06,27001,729 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-025-0000
0,"$1,740.20","$1,666.20","$1,603.76","$1,568.62","$1,449.73",0.00,0.00,0.00,"1,740.20","1,740.20","$47,680","4,768","4,238",,2-41,27001,727 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-026-0000
0,"$23,945.81","$22,691.09","$20,321.83","$19,915.46","$22,915.08","1,132.50",0.00,906.00,"25,984.31","23,945.81","$761,630","76,163","8,476","3,521",2-06,27001,725 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-027-0000
0,"$1,740.20","$1,666.20","$1,603.76","$1,568.62","$1,449.73",0.00,0.00,0.00,"1,740.20","1,740.20","$47,680","4,768","4,238",,2-41,27001,721 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-028-0000
0,"$14,821.03","$17,634.85","$16,969.94","$19,398.20","$19,250.49",0.00,0.00,0.00,"14,821.03","14,821.03","$406,010","40,601","8,476","2,422",2-06,27001,719 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-029-0000
0,"$15,162.25","$15,989.44","$11,626.59","$11,172.93","$16,160.93","1,132.50",0.00,906.00,"17,200.75","15,162.25","$471,200","47,120","8,476","2,107",2-05,27001,715 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-030-0000
0,"$16,260.32","$17,054.63","$18,196.04","$20,228.65","$17,870.25","1,132.50",0.00,0.00,"17,392.82","16,260.32","$476,470","47,647","8,476","2,136",2-05,27001,711 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-031-0000
0,"$13,174.71","$12,238.38","$11,775.65","$11,556.58","$11,067.15",0.00,0.00,0.00,"13,174.71","13,174.71","$360,910","36,091","2,730","1,839",2-05,27001,812  AUGUSTA ST,OAK PARK,60302,OAK PARK,16-06-313-033-0000
0,"$19,308.56","$21,715.10","$20,897.14","$20,478.20","$20,808.91","1,132.50",0.00,906.00,"21,347.06","19,308.56","$584,790","58,479","7,822","2,760",2-06,27001,707 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-034-0000
0,"$6,410.97","$7,448.05","$7,181.42","$6,901.20","$9,530.12","1,132.50","3,342.69",906.00,"11,792.16","6,410.97","$323,030","32,303","6,400","1,346",2-03,27001,703 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-313-035-0000
