,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions
0,"$15,183.77","$15,454.74","$16,113.25","$15,781.74","$16,219.23","$446,960","44,696","7,500","2,269",2-06,27001,728  CLINTON AVE,OAK PARK,60304,OAK PARK,16-18-122-010-0000,"1,132.50",0.00,0.00,"16,316.27","15,183.77"
0,"$15,299.51","$17,867.21","$17,195.24","$18,033.78","$17,120.77","$450,130","45,013","7,500","2,120",2-05,27001,734  CLINTON AVE,OAK PARK,60304,OAK PARK,16-18-122-011-0000,"1,132.50",0.00,0.00,"16,432.01","15,299.51"
0,"$16,556.36","$18,198.63","$17,514.29","$18,657.11","$15,436.43","$484,570","48,457","7,200","2,818",2-06,27001,701 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-122-012-0000,"1,132.50",0.00,0.00,"17,688.86","16,556.36"
0,"$10,954.22","$12,376.13","$13,583.53","$13,573.09","$13,003.47","$362,130","36,213","5,625","1,560",2-05,27001,705 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-122-013-0000,"1,132.50",0.00,906.00,"13,219.22","10,954.22"
0,"$14,733.03","$17,397.76","$18,295.11","$19,147.79","$16,961.39","$403,600","40,360","7,575","1,916",2-05,27001,709 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-122-014-0000,0.00,0.00,0.00,"14,733.03","14,733.03"
0,"$15,848.88","$18,296.52","$17,608.42","$17,244.17","$18,537.47","$474,420","47,442","6,225","2,522",2-06,27001,711 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-122-015-0000,"1,132.50",0.00,0.00,"16,981.38","15,848.88"
0,"$11,306.99","$13,875.77","$13,351.76","$13,098.13","$11,228.10","$365,580","36,558","7,125","1,472",2-05,27001,715 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-122-016-0000,"1,132.50",0.00,906.00,"13,345.49","11,306.99"
0,"$23,528.48","$23,966.26","$23,065.69","$22,581.76","$24,339.68","$675,550","67,555","8,250","3,728",2-06,27001,721 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-122-017-0000,"1,132.50",0.00,0.00,"24,660.98","23,528.48"
0,"$10,861.24","$12,077.07","$11,622.15","$14,736.85","$10,730.16","$328,560","32,856","7,500","1,208",2-05,27001,725 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-122-018-0000,"1,132.50",0.00,0.00,"11,993.74","10,861.24"
0,"$16,164.29","$16,590.71","$16,444.10","$17,580.52","$18,499.71","$473,830","47,383","9,000","2,352",2-06,27001,729 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-122-019-0000,"1,132.50",0.00,0.00,"17,296.79","16,164.29"
0,"$16,309.36","$18,027.59","$18,636.88","$18,250.05","$18,710.63","$446,780","44,678","9,000","2,557",2-06,27001,735 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-122-020-0000,0.00,0.00,0.00,"16,309.36","16,309.36"
0,"$18,309.13","$19,113.04","$18,396.60","$17,993.43","$17,747.06","$501,560","50,156","7,500","2,349",2-06,27001,700 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-123-001-0000,0.00,0.00,0.00,"18,309.13","18,309.13"
0,"$17,480.70","$17,743.27","$17,075.99","$21,929.41","$16,226.84","$509,890","50,989","7,500","2,049",2-05,27001,704 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-123-002-0000,"1,132.50",0.00,0.00,"18,613.20","17,480.70"
0,"$11,551.27","$11,885.77","$11,436.30","$11,278.99","$14,145.36","$372,280","37,228","7,500","1,779",2-05,27001,708 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-123-003-0000,"1,132.50",0.00,906.00,"13,589.77","11,551.27"
0,"$13,657.16","$17,277.77","$16,626.02","$17,043.63","$17,450.00","$429,970","42,997","7,500","2,155",2-05,27001,712 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-123-004-0000,"1,132.50",0.00,906.00,"15,695.66","13,657.16"
0,"$15,639.37","$16,581.24","$18,438.21","$18,055.72","$14,945.82","$459,450","45,945","7,500","2,318",2-06,27001,716 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-123-005-0000,"1,132.50",0.00,0.00,"16,771.87","15,639.37"
0,"$14,454.21","$18,132.85","$17,453.15","$11,227.67","$14,084.91","$395,950","39,595","5,625","2,126",2-05,27001,720 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-123-006-0000,0.00,0.00,0.00,"14,454.21","14,454.21"
0,"$12,951.50","$15,888.26","$15,290.56","$16,806.76","$15,150.27","$385,820","38,582","5,625","1,989",2-05,27001,724 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-123-007-0000,"1,132.50",0.00,0.00,"14,084.00","12,951.50"
0,"$13,591.81","$17,262.90","$16,613.59","$17,490.31","$13,914.34","$403,350","40,335","5,625","1,904",2-05,27001,730 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-123-009-0000,"1,132.50",0.00,0.00,"14,724.31","13,591.81"
0,"$15,107.10","$17,367.24","$16,714.06","$17,855.30","$18,542.78","$444,860","44,486","7,500","2,143",2-05,27001,732 S KENILWORTH AVE,OAK PARK,60304,OAK PARK,16-18-123-010-0000,"1,132.50",0.00,0.00,"16,239.60","15,107.10"
0,"$10,652.75","$12,269.96","$11,807.88","$11,570.72","$10,966.78","$322,850","32,285","2,700","1,536",2-05,27001,701  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-123-011-0000,"1,132.50",0.00,0.00,"11,785.25","10,652.75"
0,"$11,755.69","$4,422.59","$4,264.27","$4,097.88","$5,687.78","$322,030","32,203","2,700","1,536",2-05,27001,705  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-123-012-0000,0.00,0.00,0.00,"11,755.69","11,755.69"
0,"$10,827.27","$10,954.78","$10,541.94","$11,249.98","$9,913.48","$327,620","32,762","3,600","1,468",2-05,27001,707  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-123-013-0000,"1,132.50",0.00,0.00,"11,959.77","10,827.27"
0,"$10,717.07","$10,599.15","$10,199.67","$10,920.94","$10,668.14","$324,610","32,461","3,600","1,388",2-05,27001,711  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-123-014-0000,"1,132.50",0.00,0.00,"11,849.57","10,717.07"
0,"$10,775.85","$10,542.05","$10,144.61","$11,177.44","$13,456.17","$326,210","32,621","3,960","1,388",2-05,27001,715  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-123-015-0000,"1,132.50",0.00,0.00,"11,908.35","10,775.85"
0,"$8,278.24","$8,171.15","$8,747.12","$9,337.82","$8,001.86","$282,610","28,261","2,520","1,280",2-05,27001,719  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-123-016-0000,"1,132.50",0.00,906.00,"10,316.74","8,278.24"
0,"$9,407.22","$8,615.34","$8,290.17","$8,788.86","$8,612.22","$288,720","28,872","2,520","1,136",2-05,27001,723  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-123-017-0000,"1,132.50",0.00,0.00,"10,539.72","9,407.22"
0,"$10,916.39","$12,065.50","$11,610.99","$11,378.23","$11,773.42","$330,070","33,007","3,600","1,444",2-05,27001,725  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-123-018-0000,"1,132.50",0.00,0.00,"12,048.89","10,916.39"
0,"$9,728.85","$9,749.99","$10,670.70","$10,475.97","$10,231.94","$322,350","32,235","3,600","1,444",2-05,27001,729  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-123-019-0000,"1,132.50",0.00,906.00,"11,767.35","9,728.85"
0,"$12,946.74","$12,692.03","$12,214.08","$11,968.03","$13,408.22","$385,680","38,568","3,600","1,927",2-04,27001,733  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-123-020-0000,"1,132.50",0.00,0.00,"14,079.24","12,946.74"
0,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,,0-00,27001,851  ADAMS ST,OAK PARK,00000,OAK PARK,16-18-123-021-0000,,,,,
0,"$12,631.79","$10,254.04","$10,166.31","$9,982.48","$10,399.07","$346,030","34,603","3,600","1,536",2-05,27001,700  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-124-001-0000,0.00,0.00,0.00,"12,631.79","12,631.79"
0,"$11,528.17","$11,625.13","$12,843.31","$12,583.55","$11,265.00","$346,830","34,683","3,600","1,536",2-05,27001,704  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-124-002-0000,"1,132.50",0.00,0.00,"12,660.67","11,528.17"
0,"$11,053.99","$11,006.23","$11,183.72","$10,960.32","$10,115.21","$333,830","33,383","3,600","1,536",2-05,27001,708  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-124-003-0000,"1,132.50",0.00,0.00,"12,186.49","11,053.99"
0,"$9,866.57","$12,469.28","$11,997.91","$11,773.95","$11,646.78","$326,120","32,612","2,700","1,320",2-05,27001,712  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-124-004-0000,"1,132.50",0.00,906.00,"11,905.07","9,866.57"
0,"$10,097.94","$10,863.21","$10,453.77","$10,246.29","$9,564.15","$312,260","31,226","2,700","1,320",2-05,27001,714  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-124-005-0000,"1,132.50",0.00,0.00,"11,230.44","10,097.94"
0,"$11,051.73","$11,278.71","$10,853.63","$12,344.36","$11,038.57","$333,780","33,378","2,700","1,536",2-05,27001,716  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-124-006-0000,"1,132.50",0.00,0.00,"12,184.23","11,051.73"
0,"$10,880.95","$12,128.12","$11,671.25","$11,437.11","$11,202.69","$329,090","32,909","2,700","1,536",2-05,27001,720  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-124-007-0000,"1,132.50",0.00,0.00,"12,013.45","10,880.95"
0,"$9,872.68","$9,991.03","$9,614.34","$9,425.35","$9,480.44","$301,470","30,147","2,880","1,206",2-05,27001,724  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-124-008-0000,"1,132.50",0.00,0.00,"11,005.18","9,872.68"
0,"$10,087.63","$9,933.93","$9,559.28","$9,371.47","$9,316.62","$307,370","30,737","2,520","1,252",2-05,27001,728  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-124-009-0000,"1,132.50",0.00,0.00,"11,220.13","10,087.63"
0,"$29,460.63","$22,975.81","$22,114.49","$21,629.76","$20,911.85",,"80,703","5,400",,3-15,27001,730  CARPENTER AVE,OAK PARK,60304,OAK PARK,16-18-124-010-0000,0.00,0.00,0.00,"29,460.63","29,460.63"
0,"$2,572.70","$2,988.88","$2,881.88","$2,769.43","$4,123.19","$335,330","33,533","5,000","1,416",2-05,27001,705 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-012-0000,"1,132.50","7,629.65",906.00,"12,240.85","2,572.70"
0,"$9,275.51","$9,304.10","$8,951.37","$8,794.22","$8,841.37","$309,940","30,994","3,333","1,192",2-05,27001,709 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-013-0000,"1,132.50",0.00,906.00,"11,314.01","9,275.51"
0,"$12,912.20","$14,122.46","$13,593.05","$14,777.81","$13,876.86","$353,710","35,371","3,333","1,688",2-05,27001,711 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-014-0000,0.00,0.00,0.00,"12,912.20","12,912.20"
0,"$9,677.33","$11,066.09","$10,649.01","$10,437.32","$9,313.03","$296,130","29,613","3,333","1,232",2-05,27001,715 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-015-0000,"1,132.50",0.00,0.00,"10,809.83","9,677.33"
0,"$13,026.81","$12,289.69","$7,862.28","$11,914.39","$14,369.06","$365,340","36,534","3,333","1,614",2-03,27001,717 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-016-0000,0.00,0.00,0.00,"13,026.81","13,026.81"
0,"$6,829.65","$7,125.57","$6,856.28","$6,727.60","$7,793.24","$218,120","21,812","3,333",902,2-02,27001,719 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-017-0000,"1,132.50",0.00,0.00,"7,962.15","6,829.65"
0,"$10,487.06","$9,683.42","$9,318.25","$9,135.69","$10,395.62","$318,300","31,830","3,333","1,408",2-03,27001,723 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-018-0000,"1,132.50",0.00,0.00,"11,619.56","10,487.06"
0,"$9,873.36","$9,811.96","$9,441.94","$10,010.03","$10,259.65","$301,490","30,149","3,333","1,288",2-05,27001,725 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-019-0000,"1,132.50",0.00,0.00,"11,005.86","9,873.36"
0,"$10,190.57","$9,731.31","$10,130.91","$10,791.35","$9,718.36","$310,190","31,019","3,333","1,331",2-05,27001,727 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-020-0000,"1,132.50",0.00,0.00,"11,323.07","10,190.57"
0,"$10,389.89","$10,224.30","$9,838.88","$9,644.91","$10,861.40","$315,650","31,565","3,333","1,354",2-05,27001,731 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-021-0000,"1,132.50",0.00,0.00,"11,522.39","10,389.89"
0,"$11,804.50","$12,218.64","$11,758.40","$14,870.09","$13,153.94","$354,390","35,439","5,000","1,608",2-05,27001,733 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-124-022-0000,"1,132.50",0.00,0.00,"12,937.00","11,804.50"
0,"$10,858.18","$11,438.43","$11,005.23","$10,807.44","$11,085.96","$359,490","35,949","6,250","1,232",2-03,27001,700 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-001-0000,"1,132.50",0.00,906.00,"13,123.18","10,858.18"
0,"$10,830.21","$10,428.50","$10,759.50","$11,239.13","$12,407.75","$327,710","32,771","6,250","1,334",2-05,27001,704 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-002-0000,"1,132.50",0.00,0.00,"11,962.71","10,830.21"
0,"$12,203.14","$13,019.25","$13,211.45","$12,943.55","$11,853.53","$365,310","36,531","6,250","2,351",2-11,27001,708 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-003-0000,"1,132.50",0.00,0.00,"13,335.64","12,203.14"
0,"$8,313.23","$8,202.99","$1,552.26","$9,920.55","$8,272.65","$283,580","28,358","6,250","1,502",2-11,27001,716 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-004-0000,"1,132.50",0.00,906.00,"10,351.73","8,313.23"
0,"$11,837.68","$12,815.18","$12,332.57","$14,574.71","$13,713.33","$355,310","35,531","6,250","1,496",2-05,27001,718 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-005-0000,"1,132.50",0.00,0.00,"12,970.18","11,837.68"
0,"$13,312.20","$16,311.65","$15,696.26","$13,164.33","$16,365.82","$420,520","42,052","6,250","1,635",2-05,27001,720 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-006-0000,"1,132.50",0.00,906.00,"15,350.70","13,312.20"
0,"$12,977.09","$14,165.62","$18,056.36","$17,682.31","$14,065.53","$386,520","38,652","6,250","1,726",2-05,27001,726 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-007-0000,"1,132.50",0.00,0.00,"14,109.59","12,977.09"
0,"$9,799.86","$10,573.75","$10,172.90","$11,487.58","$11,142.67","$330,500","33,050","6,250","1,485",2-03,27001,730 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-008-0000,"1,132.50",0.00,906.00,"12,064.86","9,799.86"
0,"$12,989.78","$15,530.79","$14,946.39","$14,640.42","$15,583.74","$413,890","41,389","6,250","1,908",2-04,27001,734 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-009-0000,"1,132.50",0.00,0.00,"14,122.28","12,989.78"
0,"$14,351.27","$16,171.93","$15,565.72","$15,224.61","$13,354.81","$393,130","39,313","6,250","2,728",2-11,27001,738 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-010-0000,0.00,0.00,0.00,"14,351.27","14,351.27"
0,"$7,904.28","$9,122.93","$8,778.71","$8,607.94","$9,162.84","$247,550","24,755","4,125",932,2-02,27001,740 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-011-0000,"1,132.50",0.00,0.00,"9,036.78","7,904.28"
0,$0.00,$0.00,$0.00,$0.00,$0.00,"$338,270","33,827","4,250","1,454",2-05,27001,742 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-012-0000,"1,132.50",0.00,0.00,"12,348.21",0.00
0,"$11,078.12","$11,841.83","$11,395.71","$11,167.69","$12,861.75","$334,500","33,450","4,125","1,574",2-03,27001,748 S GROVE AVE,OAK PARK,60304,OAK PARK,16-18-125-013-0000,"1,132.50",0.00,0.00,"12,210.62","11,078.12"
0,"$13,358.86","$16,310.73","$15,697.02","$17,248.19","$15,256.81","$396,970","39,697","6,250","2,101",2-05,27001,701 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-014-0000,"1,132.50",0.00,0.00,"14,491.36","13,358.86"
0,"$12,677.66","$12,447.31","$13,928.97","$13,635.88","$12,088.29","$378,310","37,831","6,250","1,772",2-03,27001,705 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-015-0000,"1,132.50",0.00,0.00,"13,810.16","12,677.66"
0,"$15,440.73","$17,452.10","$16,795.63","$17,261.85","$11,479.51","$454,010","45,401","6,250","2,453",2-06,27001,709 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-016-0000,"1,132.50",0.00,0.00,"16,573.23","15,440.73"
0,"$12,869.16","$14,212.59","$13,679.82","$15,112.21","$14,625.49","$352,540","35,254","6,250",892,2-02,27001,713 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-017-0000,0.00,0.00,0.00,"12,869.16","12,869.16"
0,"$16,806.53","$14,291.66","$13,752.00","$13,489.59","$14,018.15","$460,390","46,039","6,250","2,049",2-04,27001,717 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-018-0000,0.00,0.00,0.00,"16,806.53","16,806.53"
0,"$9,230.55","$10,580.73","$10,181.91","$9,980.41","$10,865.85","$283,880","28,388","6,250","1,740",2-11,27001,721 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-019-0000,"1,132.50",0.00,0.00,"10,363.05","9,230.55"
0,"$10,079.36","$10,676.12","$10,271.98","$10,085.86","$10,275.02","$331,950","33,195","6,250","2,370",2-11,27001,725 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-020-0000,"1,132.50",0.00,906.00,"12,117.86","10,079.36"
0,"$14,221.60","$15,693.93","$16,087.88","$14,516.19","$15,756.76","$389,590","38,959","6,250","1,697",2-05,27001,729 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-021-0000,0.00,0.00,0.00,"14,221.60","14,221.60"
0,"$14,156.48","$14,677.82","$14,125.48","$16,006.78","$15,938.67","$418,820","41,882","6,250","2,294",2-06,27001,733 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-022-0000,"1,132.50",0.00,0.00,"15,288.98","14,156.48"
0,"$12,003.48","$12,812.29","$12,328.00","$13,237.84","$12,641.21","$384,670","38,467","6,250","2,611",2-11,27001,737 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-023-0000,"1,132.50",0.00,906.00,"14,041.98","12,003.48"
0,"$13,370.18","$15,358.03","$14,780.20","$15,572.66","$13,799.90","$397,290","39,729","6,250","2,886",2-11,27001,741 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-024-0000,"1,132.50",0.00,0.00,"14,502.68","13,370.18"
0,"$15,990.22","$16,789.91","$17,031.59","$16,680.09","$14,138.75","$469,050","46,905","6,196","3,320",2-11,27001,745 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-125-025-0000,"1,132.50",0.00,0.00,"17,122.72","15,990.22"
0,"$10,823.64","$11,624.08","$11,184.36","$12,075.92","$8,964.13","$352,350","35,235","5,379","1,788",2-05,27001,731 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-004-0000,"1,132.50",0.00,906.00,"12,862.14","10,823.64"
0,"$9,154.79","$8,866.63","$10,053.91","$9,833.50","$9,729.70","$288,020","28,802","6,040","1,113",2-03,27001,733 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-005-0000,"1,132.50",0.00,0.00,"10,513.79","9,154.79"
0,"$9,485.71","$8,940.97","$8,603.65","$8,436.78","$9,725.10","$290,870","29,087","4,587","1,010",2-03,27001,737 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-006-0000,"1,132.50",0.00,0.00,"10,618.21","9,485.71"
0,"$3,411.43","$3,963.28","$8,044.45","$14,626.27","$5,186.54","$446,910","44,691","4,554","2,585",2-06,27001,741 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-007-0000,"1,132.50","10,864.53",906.00,"16,314.46","3,411.43"
0,"$12,183.44","$15,487.76","$14,905.04","$14,599.94","$11,487.69","$364,780","36,478","4,521","2,064",2-05,27001,801 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-008-0000,"1,132.50",0.00,0.00,"13,315.94","12,183.44"
0,"$16,591.80","$11,643.16","$12,473.00","$12,199.66","$11,791.51","$485,540","48,554","9,045","2,232",2-04,27001,803 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-009-0000,"1,132.50",0.00,0.00,"17,724.30","16,591.80"
0,"$7,676.20","$8,917.95","$8,598.70","$8,263.18","$10,593.48","$386,890","38,689","6,700","2,242",2-04,27001,809 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-010-0000,"1,132.50","4,408.71",906.00,"14,123.41","7,676.20"
0,"$12,322.17","$12,878.86","$12,393.84","$12,143.94","$11,764.95","$368,580","36,858","6,600","1,603",2-03,27001,815 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-011-0000,"1,132.50",0.00,0.00,"13,454.67","12,322.17"
0,"$11,710.84","$11,970.11","$11,521.43","$11,268.87","$11,399.96","$320,800","32,080","3,275","1,487",2-05,27001,817 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-012-0000,0.00,0.00,0.00,"11,710.84","11,710.84"
0,"$10,014.70","$11,127.93","$10,708.51","$10,495.48","$11,679.66","$305,360","30,536","3,250","1,487",2-05,27001,819 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-013-0000,"1,132.50",0.00,0.00,"11,147.20","10,014.70"
0,"$12,142.89","$11,653.81","$11,214.80","$10,990.67","$11,606.29","$363,670","36,367","6,500","1,372",2-05,27001,821 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-014-0000,"1,132.50",0.00,0.00,"13,275.39","12,142.89"
0,"$2,614.49","$3,037.43","$2,928.69","$2,814.41","$4,176.17","$247,520","24,752","4,224",924,2-02,27001,825 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-015-0000,"1,132.50","4,382.32",906.00,"9,035.31","2,614.49"
0,"$13,821.82","$13,601.71","$13,089.67","$12,824.44","$9,832.21","$409,650","40,965","4,191","2,400",2-06,27001,829 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-016-0000,"1,132.50",0.00,0.00,"14,954.32","13,821.82"
0,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,,0-00,27001,719 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-018-0000,,,,,
0,"$35,924.26","$27,608.78","$26,573.87","$25,991.46","$27,189.74",,"98,412","10,075",,5-90,27001,833 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-019-0000,0.00,0.00,0.00,"35,924.26","35,924.26"
0,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,,0-00,27001,835 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-020-0000,,,,,
0,"$2,824.79","$2,630.35","$2,531.75","$2,980.09","$3,167.09","$77,390","7,739","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1001,0.00,0.00,0.00,"2,824.79","2,824.79"
0,"$1,651.75","$1,277.02","$1,226.99","$1,718.44","$2,116.66","$76,280","7,628","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1002,"1,132.50",0.00,0.00,"2,784.25","1,651.75"
0,"$1,133.75",$794.42,$762.43,"$1,171.56","$1,535.44","$62,080","6,208","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1003,"1,132.50",0.00,0.00,"2,266.25","1,133.75"
0,"$2,266.25","$2,110.12","$2,031.03","$2,390.66","$2,540.50","$62,080","6,208","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1004,0.00,0.00,0.00,"2,266.25","2,266.25"
0,"$2,784.25","$2,592.72","$1,226.99","$1,718.44","$2,116.66","$76,280","7,628","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1005,0.00,0.00,0.00,"2,784.25","2,784.25"
0,"$2,824.79","$2,369.84","$2,281.07","$2,231.07","$2,486.09","$77,390","7,739","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1006,0.00,0.00,0.00,"2,824.79","2,824.79"
0,"$2,864.21","$2,667.58","$2,567.52","$3,022.03","$3,211.45","$78,480","7,848","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1007,0.00,0.00,0.00,"2,864.21","2,864.21"
0,$0.00,$0.00,$0.00,$0.00,$862.63,"$63,180","6,318","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1008,"1,132.50",457.30,716.19,"2,306.00",0.00
0,"$2,345.41","$2,184.59","$2,102.70","$1,255.67","$1,624.75","$64,260","6,426","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1009,0.00,0.00,0.00,"2,345.41","2,345.41"
0,"$1,173.50",$832.05,$798.58,"$1,213.86","$1,580.53","$63,180","6,318","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1010,"1,132.50",0.00,0.00,"2,306.00","1,173.50"
0,"$1,212.91",$868.89,$834.10,"$1,255.67","$1,624.75","$64,260","6,426","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1011,"1,132.50",0.00,0.00,"2,345.41","1,212.91"
0,"$2,306.00",$832.05,$798.58,"$1,213.86","$1,580.53","$63,180","6,318","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1012,0.00,0.00,0.00,"2,306.00","2,306.00"
0,$825.71,$36.18,$30.32,$827.65,"$1,488.49","$78,480","7,848","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1013,"1,132.50",0.00,906.00,"2,864.21",825.71
0,"$1,771.80","$1,389.12","$1,334.82","$1,845.23","$2,251.48","$79,570","7,957","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1014,"1,132.50",0.00,0.00,"2,904.30","1,771.80"
0,"$1,212.91",$868.89,$834.10,"$1,255.67","$2,629.81","$64,260","6,426","16,672",,2-99,27001,727 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-126-021-1015,"1,132.50",0.00,0.00,"2,345.41","1,212.91"
